id;NormKurs50;NormKurs200;NumberRise50;NumberRise200;MA50Norm;MA200Norm;MA50NormDiff;MA200NormDiff;RSI_9;RSI_14;RSI9_diff;RSI14_diff;RSI3sign
200;0.9062500000000001;0.9582741981265966;0.52;0.535;-0.04045016987542446;-0.08197798697621746;-0.007124445806370505;-0.006623086134442721;60.97989199932835;61.91232857570565;6.340612498132664;3.8692379179103753;0.0
201;0.9266581632653058;0.967357365881351;0.54;0.535;-0.04178107344632751;-0.08349929378531071;-0.0013309035709030484;-0.0015213068090932508;62.66668803380604;62.976519868947676;1.6867960344776876;1.0641912932420254;0.0
202;0.9451530612244889;0.975588986659097;0.56;0.535;-0.0426555782648527;-0.08482134047501591;-0.0008745048185251902;-0.001322046689705203;64.22398548382763;63.954428848191306;1.5572974500215935;0.9779089792436295;0.0
203;1.0;1.0;0.58;0.535;-0.05438064785207831;-0.09675656888641751;-0.011725069587225606;-0.0119352284114016;72.79075770726595;69.76661393972533;8.56677222343832;5.812185091534026;0.0
204;1.0;1.0;0.6;0.535;-0.06193144273127733;-0.10499552588105744;-0.007550794879199019;-0.008238956994639932;77.16925388693542;73.11463926417188;4.378496179669469;3.348025324446553;0.0
205;0.9967051070840196;0.9984110169491525;0.6;0.53;-0.059230133590414236;-0.10409654317587119;0.002701309140863091;0.0008989827051862492;76.59061914719439;72.74991841982087;-0.5786347397410339;-0.3647208443510124;0.0
206;0.9917627677100491;0.9960275423728812;0.58;0.525;-0.05654654447736479;-0.10305071315372422;0.002683589113049445;0.0010458300221469763;75.6452732400019;72.17132247053824;-0.9453459071924897;-0.5785959492826294;0.0
207;0.9038208168642946;0.9613347457627116;0.58;0.525;-0.04562369628702505;-0.09442288972326526;0.010922848190339743;0.008627823430458953;63.05775894557683;64.20751504038736;-12.58751429442507;-7.963807430150879;0.0
208;0.9410949410949415;0.9774894067796611;0.58;0.53;-0.04767015163054741;-0.09772450321955292;-0.002046455343522359;-0.0033016134962876587;65.98615578225387;66.07516545071003;2.928396836677045;1.8676504103226677;0.0
209;1.0;1.0;0.58;0.535;-0.061456971677559584;-0.112127927559913;-0.013786820047012177;-0.014403424340360071;74.87441351034155;72.29596533865914;8.88825772808768;6.220799887949113;0.0
210;1.0;1.0;0.58;0.535;-0.061536580395353514;-0.11350281910196343;-7.96087177939303e-05;-0.0013748915420504354;75.820044642329;73.01019730135738;0.9456311319874402;0.7142319626982356;0.0
211;0.9724938875305613;0.988662131519274;0.58;0.535;-0.05668301989642923;-0.1101311665303899;0.004853560498924284;0.0033716525715735274;71.72969349214186;70.3599665955873;-4.090351150187132;-2.6502307057700847;0.0
212;0.8777506112469439;0.9496094734189973;0.56;0.53;-0.04489084773775886;-0.10002926795675247;0.011792172158670372;0.010101898573637427;59.4542746982283;62.04788918932283;-12.275418793913559;-8.312077406264464;0.0
213;1.0;1.0;0.58;0.53;-0.06346402586903785;-0.11894940716787941;-0.01857317813127899;-0.018920139211126938;70.96091591114859;69.9690246367666;11.506641212920286;7.921135447443774;0.0
214;1.0;1.0;0.6;0.535;-0.06761172063152233;-0.12438252609044713;-0.004147694762484486;-0.005433118922567717;73.63748604759286;71.98608697502007;2.676570136444269;2.017062338253467;0.0
215;1.0;1.0;0.62;0.54;-0.07244839715935464;-0.13052697949160447;-0.004836676527832304;-0.006144453401157338;76.40270228401263;74.11734282430862;2.765216236419775;2.13125584928855;0.0
216;1.0;1.0;0.64;0.54;-0.07486370536598229;-0.1345693353574025;-0.0024153082066276504;-0.004042355865798042;78.19644213810622;75.52556149273587;1.7937398540935874;1.4082186684272529;0.0
217;0.9499473129610122;0.9784041827688114;0.62;0.535;-0.06662061636556844;-0.12840960414452746;0.008243089000413845;0.0061597312128750525;71.37831225210962;70.85429180207606;-6.818129885996598;-4.671269690659813;0.0
218;0.9653243847874717;0.9859058877017502;0.62;0.535;-0.0662283782888193;-0.12965107031612455;0.0003922380767491379;-0.0012414661715970943;72.31016329694376;71.51011272447327;0.9318510448341328;0.6558209223972113;0.0
